SMILES,CID,canonical_CID,r_inhibition_at_20_uM,r_inhibition_at_50_uM,r_avg_IC50,f_inhibition_at_20_uM,f_inhibition_at_50_uM,f_avg_IC50,f_avg_pIC50,relative_solubility_at_20_uM,relative_solubility_at_100_uM,trypsin_IC50,NMR_std_ratio,acrylamide,chloroacetamide,series,frag_id
C[C@]1(C(=O)Nc2cncc3ccccc23)CCNc2cc(Cl)c(Cl)cc21,MAT-POS-c74bc7b3-2,MAT-POS-c74bc7b3-2,,,,,,97.6607864770449,,,,,,False,False,3-aminopyridine-like,
C=CC(=O)N(C(=O)C1CCOc2ccc(Cl)cc21)c1cncc2ccccc12,MAT-POS-090737b9-1,MAT-POS-090737b9-1,,,,,,0.328150767944074,,,,,,True,False,3-aminopyridine-like,
CCOc1c(Cl)cccc1CC(=O)Nc1cncc2ccccc12,MAT-POS-fce787c2-1,MAT-POS-fce787c2-1,,,,,,6.95899371078913,,,,,,False,False,3-aminopyridine-like,
O=C(Cc1cc(Cl)cc(Cl)c1)Nc1cncc2ccccc12,MAT-POS-fce787c2-2,MAT-POS-fce787c2-2,,,0.790990303254176,,,1.37200200907144,,,,,,False,False,3-aminopyridine-like,
CC(C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1,MAT-POS-fce787c2-3,MAT-POS-fce787c2-3,,,0.769522477363843,,,0.759206779504169,,,,,,False,False,3-aminopyridine-like,
O=C(Nc1cncc2ccccc12)C(O)c1ccc(Cl)c(Cl)c1,MAT-POS-fce787c2-4,MAT-POS-fce787c2-4,,,,,,2.01361554513922,,,,,,False,False,3-aminopyridine-like,
CNC(C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1,MAT-POS-fce787c2-5,MAT-POS-fce787c2-5,,,,,,4.7582179093625,,,,,,False,False,3-aminopyridine-like,
O=C(Nc1cncc2ccccc12)C(F)(F)c1ccc(Cl)c(Cl)c1,MAT-POS-fce787c2-6,MAT-POS-fce787c2-6,,,,,,1.49022641756023,,,,,,False,False,3-aminopyridine-like,
N#CC(C(=O)Nc1cncc2ccccc12)c1ccc(Cl)c(Cl)c1,MAT-POS-fce787c2-8,MAT-POS-fce787c2-8,,,0.516124678377316,,,0.803102297570765,,,,,,False,False,3-aminopyridine-like,
O=C(Nc1cncc2ccccc12)C(CO)c1ccc(Cl)c(Cl)c1,MAT-POS-fce787c2-11,MAT-POS-fce787c2-11,,,,,,19.3084171320908,,,,,,False,False,3-aminopyridine-like,
NC[C@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,MAT-POS-2bb0cf2b-1,MAT-POS-2bb0cf2b-1,,,,,,82.24059560214,,,,,,False,False,3-aminopyridine-like,
Cn1cnc2cncc(NC(=O)C3CCOc4ccc(Cl)cc43)c21,MAT-POS-2bb0cf2b-2,MAT-POS-2bb0cf2b-2,,,,,,13.0449641871548,,,,,,False,False,3-aminopyridine-like,
O=C(C[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)N1CCN(CC(F)(F)CO)CC1,KAD-UNI-8a629cb0-21,KAD-UNI-8a629cb0-21,,,9.25784418653086,,,,,,,,,False,False,,
CC(=O)C(=O)N1CCN(Cc2cccc(Cl)c2)CC1,JOH-UNI-23d9e1b1-1,JOH-UNI-23d9e1b1-1,,,,,,99.5,,,,,,False,False,,
O=C(Cc1cccc(Cl)c1)Nc1cnccc1C(=O)O,JOH-UNI-abfda500-4,JOH-UNI-abfda500-4,,,,,,99.5,,,,,,False,False,3-aminopyridine-like,
O=C(Cc1cccc(C(F)(F)F)c1)Nc1cnccc1C(=O)O,JOH-UNI-abfda500-7,JOH-UNI-abfda500-7,,,,,,99.5,,,,,,False,False,3-aminopyridine-like,
O=C(NCCc1cccc(F)c1)C(c1cccnc1)N(C(=O)c1c[nH]cn1)c1ccc(Cl)cc1,ALP-POS-1245c3fa-1,ALP-POS-1245c3fa-1,,,,,,99.5,,,,,,False,False,Ugi,
CN(C)C(=O)CC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,MAT-POS-5d65ec79-1,MAT-POS-5d65ec79-1,,,,,,2.92477968484094,,,,,,False,False,3-aminopyridine-like,
CNC(=O)CC1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,MAT-POS-5d65ec79-2,MAT-POS-5d65ec79-2,,,,,,3.33080346798424,,,,,,False,False,3-aminopyridine-like,
O=C(Nc1cncc2ccccc12)C1CCOc2cc(F)c(Cl)cc21,RAL-THA-05e671eb-10,RAL-THA-05e671eb-10,,,0.449783976037659,,,0.185607175659531,,,,,,False,False,3-aminopyridine-like,
O=C(Cc1ccccc1)Nc1cncc2ccccc12,RAL-THA-2d450e86-1,RAL-THA-2d450e86-1,,,,,,13.9998917346762,,,,,,False,False,3-aminopyridine-like,
O=C(Cc1ccc(Cl)cc1)Nc1cncc2ccccc12,RAL-THA-2d450e86-2,RAL-THA-2d450e86-2,,,,,,23.6888055533983,,,,,,False,False,3-aminopyridine-like,
Cc1ccc(CC(=O)Nc2cncc3ccccc23)cc1,RAL-THA-2d450e86-3,RAL-THA-2d450e86-3,,,,,,58.3563005554755,,,,,,False,False,3-aminopyridine-like,
COc1ccc(CC(=O)Nc2cncc3ccccc23)cc1,RAL-THA-2d450e86-4,RAL-THA-2d450e86-4,,,,,,72.5426043048705,,,,,,False,False,3-aminopyridine-like,
N#Cc1ccc(CC(=O)Nc2cncc3ccccc23)cc1,RAL-THA-2d450e86-5,RAL-THA-2d450e86-5,,,,,,99.5,,,,,,False,False,3-aminopyridine-like,
O=C(Cc1ccc(F)c(Cl)c1)Nc1cncc2ccccc12,RAL-THA-2d450e86-6,RAL-THA-2d450e86-6,,,0.322047673741081,,,0.374836173020914,,,,,,False,False,3-aminopyridine-like,
O=C(Cc1ccc(F)cc1)Nc1cncc2ccccc12,RAL-THA-2d450e86-7,RAL-THA-2d450e86-7,,,,,,4.97035722145545,,,,,,False,False,3-aminopyridine-like,
Cc1ccc(CC(=O)Nc2cncc3ccccc23)cc1Cl,RAL-THA-2d450e86-8,RAL-THA-2d450e86-8,,,0.971069400278866,,,1.09296002954038,,,,,,False,False,3-aminopyridine-like,
O=C(Cc1ccc(Cl)c(F)c1)Nc1cncc2ccccc12,RAL-THA-2d450e86-9,RAL-THA-2d450e86-9,,,,,,2.02941008277956,,,,,,False,False,3-aminopyridine-like,
O=C(Cc1cccc(F)c1)Nc1cncc2ccccc12,RAL-THA-2d450e86-10,RAL-THA-2d450e86-10,,,,,,1.85180343942006,,,,,,False,False,3-aminopyridine-like,
COc1cccc(CC(=O)Nc2cncc3ccccc23)c1,RAL-THA-2d450e86-11,RAL-THA-2d450e86-11,,,,,,30.4520094539693,,,,,,False,False,3-aminopyridine-like,
N#Cc1cccc(CC(=O)Nc2cncc3ccccc23)c1,RAL-THA-2d450e86-12,RAL-THA-2d450e86-12,,,,,,1.82792177130736,,,,,,False,False,3-aminopyridine-like,
Cc1cccc(CC(=O)Nc2cncc3ccccc23)c1,RAL-THA-2d450e86-13,RAL-THA-2d450e86-13,,,,,,4.80453544611295,,,,,,False,False,3-aminopyridine-like,
O=C(Cc1cc(F)cc(Cl)c1)Nc1cncc2ccccc12,RAL-THA-2d450e86-14,RAL-THA-2d450e86-14,,,0.435537011520936,,,0.382986248121197,,,,,,False,False,3-aminopyridine-like,
O=C(Cc1cc(F)cc(F)c1)Nc1cncc2ccccc12,RAL-THA-2d450e86-16,RAL-THA-2d450e86-16,,,0.796604721609563,,,0.569448403287913,,,,,,False,False,3-aminopyridine-like,
N#Cc1cc(Cl)cc(CC(=O)Nc2cncc3ccccc23)c1,RAL-THA-2d450e86-17,RAL-THA-2d450e86-17,,,0.402439991585868,,,0.430708243134708,,,,,,False,False,3-aminopyridine-like,
O=C(Cc1cccc(Cl)c1F)Nc1cncc2ccccc12,RAL-THA-2d450e86-19,RAL-THA-2d450e86-19,,,,,,23.5559554363504,,,,,,False,False,3-aminopyridine-like,
O=C(Cc1cccc(F)c1F)Nc1cncc2ccccc12,RAL-THA-2d450e86-23,RAL-THA-2d450e86-23,,,,,,13.1917655694162,,,,,,False,False,3-aminopyridine-like,
O=C(Cc1cc(F)ccc1F)Nc1cncc2ccccc12,RAL-THA-2d450e86-26,RAL-THA-2d450e86-26,,,,,,1.71491545242956,,,,,,False,False,3-aminopyridine-like,
O=C(Cc1cncc(Cl)c1)Nc1cncc2ccccc12,RAL-THA-2d450e86-30,RAL-THA-2d450e86-30,,,,,,0.998146775467744,,,,,,False,False,3-aminopyridine-like,
O=C(Cc1cccc(C(F)(F)F)c1)Nc1cncc2ccccc12,RAL-THA-2d450e86-31,RAL-THA-2d450e86-31,,,,,,6.94412891051118,,,,,,False,False,3-aminopyridine-like,
O=C(Cc1ccc(C(F)(F)F)cc1)Nc1cncc2ccccc12,RAL-THA-2d450e86-32,RAL-THA-2d450e86-32,,,,,,24.8160468242601,,,,,,False,False,3-aminopyridine-like,
O=C(Cc1ccc(Cl)cn1)Nc1cncc2ccccc12,RAL-THA-2d450e86-33,RAL-THA-2d450e86-33,,,,,,12.2352188632882,,,,,,False,False,3-aminopyridine-like,
O=C(Cc1ccncc1Cl)Nc1cncc2ccccc12,RAL-THA-2d450e86-34,RAL-THA-2d450e86-34,,,,,,52.5959657269536,,,,,,False,False,3-aminopyridine-like,
O=C(Cc1ccccc1Cl)Nc1cncc2ccccc12,RAL-THA-2d450e86-36,RAL-THA-2d450e86-36,,,,,,99.5,,,,,,False,False,3-aminopyridine-like,
O=C(Cc1ccccc1F)Nc1cncc2ccccc12,RAL-THA-2d450e86-37,RAL-THA-2d450e86-37,,,,,,24.7445180162835,,,,,,False,False,3-aminopyridine-like,
Cc1ccccc1CC(=O)Nc1cncc2ccccc12,RAL-THA-2d450e86-38,RAL-THA-2d450e86-38,,,,,,29.5343989779257,,,,,,False,False,3-aminopyridine-like,
COc1ccccc1CC(=O)Nc1cncc2ccccc12,RAL-THA-2d450e86-39,RAL-THA-2d450e86-39,,,,,,34.9853947485592,,,,,,False,False,3-aminopyridine-like,
O=C1C(c2ccc(Cl)c(Cl)c2)CCCN1c1cncc2ccccc12,ALP-UNI-3735e77e-1,ALP-UNI-3735e77e-1,,,,,,1.44540110056934,,,,,,False,False,3-aminopyridine-like,
O=C(Nc1cncc2ccccc12)C1CCOc2c(Cl)cc(Cl)cc21,ALP-UNI-3735e77e-2,ALP-UNI-3735e77e-2,,,0.29796889832008,,,0.265499533486931,,,,,,False,False,3-aminopyridine-like,
O=C(Nc1cncc2ccccc12)C1CCNc2cc(Cl)c(Cl)cc21,ALP-UNI-3735e77e-4,ALP-UNI-3735e77e-4,,,,,,0.153551355394159,,,,,,False,False,3-aminopyridine-like,
O=C1CC(O)(C(=O)Nc2cncc3ccccc23)c2cc(Cl)ccc2N1,MAT-POS-c7771779-1,MAT-POS-c7771779-1,,,,,,20.7559002851557,,,,,,False,False,3-aminopyridine-like,
O=C(Nc1cncc2ccccc12)C1CCOc2cc(Cl)c(Cl)cc21,ALP-POS-869ac754-1,ALP-POS-869ac754-1,,,0.309336736426998,,,0.205827853694988,,,,,,False,False,3-aminopyridine-like,
O=C(Nc1cncc2ccccc12)C1CCOc2c1ccc(Cl)c2Cl,ALP-POS-869ac754-2,ALP-POS-869ac754-2,,,,,,3.31392840302894,,,,,,False,False,3-aminopyridine-like,
CN(C)c1ccc(N(Cc2cccc(Cl)c2)C(=O)Cc2cncc3ccccc23)nc1,MAT-POS-6c284e65-1,MAT-POS-6c284e65-1,,,0.336772555888056,,,0.28681596928638,,,,,,False,False,3-aminopyridine-like,
CC(C)(C)c1ccc(N(C(=O)c2cc(C3(O)COC3)on2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,ALP-POS-305f6ec3-1,ALP-POS-305f6ec3-1,,,,,,26.1619737288461,,,,,,False,False,,
CC(C)(C)c1ccc(N(C(=O)c2c[nH]c(=O)s2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,ALP-POS-305f6ec3-2,ALP-POS-305f6ec3-2,,,,,,29.0907698711905,,,,,,False,False,Ugi,
CC(C)(C)c1ccc(N(C(=O)c2scnc2Cl)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,ALP-POS-305f6ec3-3,ALP-POS-305f6ec3-3,,,,,,99.5,,,,,,False,False,,
CC(C)(C)c1ccc(N(C(=O)c2cnc(C(C)(C)CF)o2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,ALP-POS-305f6ec3-4,ALP-POS-305f6ec3-4,,,,,,99.5,,,,,,False,False,,
CC(C)(C)c1ccc(N(C(=O)c2nc3c(s2)CCC3)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,ALP-POS-305f6ec3-5,ALP-POS-305f6ec3-5,,,,,,99.5,,,,,,False,False,,
CC(C)(C)c1ccc(N(C(=O)c2nc(=O)[nH][nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,ALP-POS-305f6ec3-6,ALP-POS-305f6ec3-6,,,,,,99.5,,,,,,False,False,Ugi,
Cc1nc(C2CC2)oc1C(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,ALP-POS-305f6ec3-7,ALP-POS-305f6ec3-7,,,,,,99.5,,,,,,False,False,,
Cc1nc(C(=O)N(c2ccc(C(C)(C)C)cc2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)nn1-c1nnc[nH]1,ALP-POS-305f6ec3-8,ALP-POS-305f6ec3-8,,,,,,99.5,,,,,,False,False,,
CN1CCn2nc(C(=O)N(c3ccc(C(C)(C)C)cc3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)cc2S1(=O)=O,ALP-POS-305f6ec3-9,ALP-POS-305f6ec3-9,,,,,,99.5,,,,,,False,False,,
CC(C)(C)c1ccc(N(C(=O)c2cn(CCN3CCOCC3)nn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,ALP-POS-305f6ec3-11,ALP-POS-305f6ec3-11,,,,,,10.4905361420152,,,,,,False,False,,
Cn1cnc(C(=O)N(c2ccc(C(C)(C)C)cc2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1=O,ALP-POS-305f6ec3-12,ALP-POS-305f6ec3-12,,,,,,99.5,,,,,,False,False,Ugi,
Cn1c(=O)[nH]c(=O)c2ccc(C(=O)N(c3ccc(C(C)(C)C)cc3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)nc21,ALP-POS-305f6ec3-13,ALP-POS-305f6ec3-13,,,,,,99.5,,,,,,False,False,,
CC(C)(C)c1ccc(N(C(=O)c2c[nH]nn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,ALP-POS-305f6ec3-14,ALP-POS-305f6ec3-14,,,,,,1.17054937449855,,,,,,False,False,Ugi,
CCc1nc(-c2nnc[nH]2)sc1C(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,ALP-POS-305f6ec3-15,ALP-POS-305f6ec3-15,,,,,,99.5,,,,,,False,False,,
CC(O)Cc1c(C(=O)N(c2ccc(C(C)(C)C)cc2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)[nH][nH]c1=O,ALP-POS-305f6ec3-16,ALP-POS-305f6ec3-16,,,,,,99.5,,,,,,False,False,,
CC(C)(C)c1ccc(N(C(=O)c2nc3cnccc3s2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,ALP-POS-305f6ec3-17,ALP-POS-305f6ec3-17,,,,,,99.5,,,,,,False,False,,
CC(C)(C)c1ccc(N(C(=O)c2cc(=O)c3c(O)cccc3o2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,ALP-POS-305f6ec3-18,ALP-POS-305f6ec3-18,,,,,,99.5,,,,,,False,False,,
CC(C)(C)c1ccc(N(C(=O)c2ocnc2C(F)(F)F)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,ALP-POS-305f6ec3-19,ALP-POS-305f6ec3-19,,,,,,99.5,,,,,,False,False,,
CCOC(=O)Cn1cc(C(=O)N(c2ccc(C(C)(C)C)cc2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)nn1,ALP-POS-305f6ec3-21,ALP-POS-305f6ec3-21,,,,,,44.0091689160607,,,,,,False,False,,
CC(C)(C)c1ccc(N(C(=O)c2sc(N3CCOCC3)nc2Cl)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,ALP-POS-305f6ec3-22,ALP-POS-305f6ec3-22,,,,,,99.5,,,,,,False,False,,
COc1cc(C(=O)N(c2ccc(C(C)(C)C)cc2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)sn1,ALP-POS-305f6ec3-23,ALP-POS-305f6ec3-23,,,,,,99.5,,,,,,False,False,Ugi,
Cn1c(=O)c2cc(C(=O)N(c3ccc(C(C)(C)C)cc3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)n(C)c2n(C)c1=O,ALP-POS-305f6ec3-24,ALP-POS-305f6ec3-24,,,,,,99.5,,,,,,False,False,,
Cn1nc2c(c1C(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1)CS(=O)(=O)CC2,ALP-POS-305f6ec3-25,ALP-POS-305f6ec3-25,,,,,,99.5,,,,,,False,False,,
Cn1nc(C(=O)N2CCOCC2)cc1C(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,ALP-POS-305f6ec3-26,ALP-POS-305f6ec3-26,,,,,,92.064857331023,,,,,,False,False,,
Cn1nncc1C(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,ALP-POS-305f6ec3-27,ALP-POS-305f6ec3-27,,,,,,99.5,,,,,,False,False,Ugi,
CC(C)(C)c1ccc(N(C(=O)c2ccc(=O)[nH]n2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,ALP-POS-305f6ec3-28,ALP-POS-305f6ec3-28,,,,,,99.5,,,,,,False,False,Ugi,
CC(C)(C)c1ccc(N(C(=O)c2cnc(C3CCOC3)s2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,ALP-POS-305f6ec3-29,ALP-POS-305f6ec3-29,,,,,,99.5,,,,,,False,False,,
Cn1cc(-c2cc(C(=O)N(c3ccc(C(C)(C)C)cc3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)on2)cn1,ALP-POS-305f6ec3-30,ALP-POS-305f6ec3-30,,,,,,99.5,,,,,,False,False,,
CC(C)(C)c1ccc(N(C(=O)c2cc(=O)n3ncnc3[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,ALP-POS-305f6ec3-31,ALP-POS-305f6ec3-31,,,,,,99.5,,,,,,False,False,,
Cc1cn2nnc(C(=O)N(c3ccc(C(C)(C)C)cc3)C(C(=O)NCCc3cccc(F)c3)c3cccnc3)c2c(=O)[nH]1,ALP-POS-305f6ec3-32,ALP-POS-305f6ec3-32,,,,,,99.5,,,,,,False,False,,
CC(C)(C)c1ccc(N(C(=O)c2c[nH]c(=O)cn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,ALP-POS-305f6ec3-33,ALP-POS-305f6ec3-33,,,,,,77.1169460788933,,,,,,False,False,Ugi,
CC(C)(C)c1ccc(N(C(=O)c2nc3ncc(CCO)cn3n2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,ALP-POS-305f6ec3-34,ALP-POS-305f6ec3-34,,,,,,99.5,,,,,,False,False,,
CC(C)(C)c1ccc(N(C(=O)c2n[nH]c(=O)[nH]c2=O)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,ALP-POS-305f6ec3-35,ALP-POS-305f6ec3-35,,,,,,99.5,,,,,,False,False,Ugi,
COCc1nc(C)c(C(=O)N(c2ccc(C(C)(C)C)cc2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)s1,ALP-POS-305f6ec3-36,ALP-POS-305f6ec3-36,,,,,,99.5,,,,,,False,False,,
CC(C)(C)c1ccc(N(C(=O)c2cn(C3COCC3=O)nn2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,ALP-POS-305f6ec3-37,ALP-POS-305f6ec3-37,,,,,,19.5123421676394,,,,,,False,False,,
CC(C)(C)c1ccc(N(C(=O)c2cc(CO)[nH]n2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,ALP-POS-305f6ec3-38,ALP-POS-305f6ec3-38,,,,,,18.7712162773202,,,,,,False,False,Ugi,
CC(C)(C)c1ccc(N(C(=O)c2cc(=O)[nH]c(=O)[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,ALP-POS-305f6ec3-39,ALP-POS-305f6ec3-39,,,,,,99.5,,,,,,False,False,Ugi,
CC(C)(C)c1ccc(N(C(=O)c2nnc(O)cc2O)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,ALP-POS-305f6ec3-40,ALP-POS-305f6ec3-40,,,,,,99.5,,,,,,False,False,Ugi,
CC(C)(C)c1ccc(N(C(=O)c2cncs2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,ALP-POS-305f6ec3-41,ALP-POS-305f6ec3-41,,,,,,24.1983985657837,,,,,,False,False,Ugi,
CC(C)(C)c1ccc(N(C(=O)c2nnc(S)[nH]c2=O)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,ALP-POS-305f6ec3-42,ALP-POS-305f6ec3-42,,,,,,99.5,,,,,,False,False,,
CO[C@@H]1COC[C@H]1n1cc(C(=O)N(c2ccc(C(C)(C)C)cc2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)nn1,ALP-POS-305f6ec3-43,ALP-POS-305f6ec3-43,,,,,,99.5,,,,,,False,False,,
Cc1cnoc1C(=O)N(c1ccc(C(C)(C)C)cc1)C(C(=O)NCCc1cccc(F)c1)c1cccnc1,ALP-POS-305f6ec3-44,ALP-POS-305f6ec3-44,,,,,,99.5,,,,,,False,False,Ugi,
COc1c(C(=O)N(c2ccc(C(C)(C)C)cc2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)[nH]c(=O)[nH]c1=O,ALP-POS-305f6ec3-45,ALP-POS-305f6ec3-45,,,,,,99.5,,,,,,False,False,,
Cn1ncc(C(=O)N(c2ccc(C(C)(C)C)cc2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)n1,ALP-POS-305f6ec3-46,ALP-POS-305f6ec3-46,,,,,,17.6000934008283,,,,,,False,False,Ugi,
CC(C)(C)c1ccc(N(C(=O)c2cnco2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,ALP-POS-305f6ec3-49,ALP-POS-305f6ec3-49,,,,,,4.77812512011716,,,,,,False,False,Ugi,
Cn1cc(C(=O)N(c2ccc(C(C)(C)C)cc2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)ncc1=O,ALP-POS-305f6ec3-50,ALP-POS-305f6ec3-50,,,,,,99.5,,,,,,False,False,Ugi,
CC(C)(C)c1ccc(N(C(=O)c2[nH]nc(O)c2CCO)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,ALP-POS-305f6ec3-51,ALP-POS-305f6ec3-51,,,,,,99.5,,,,,,False,False,,
CC(C)(C)c1ccc(N(C(=O)c2c[nH]c(=O)[nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,ALP-POS-305f6ec3-52,ALP-POS-305f6ec3-52,,,,,,15.9177746369786,,,,,,False,False,Ugi,
COCCn1nc(C(=O)N(c2ccc(C(C)(C)C)cc2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)ccc1=O,ALP-POS-305f6ec3-53,ALP-POS-305f6ec3-53,,,,,,99.5,,,,,,False,False,,
Cn1cnc(C(=O)N(c2ccc(C(C)(C)C)cc2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)n1,ALP-POS-305f6ec3-55,ALP-POS-305f6ec3-55,,,,,,74.1510131536458,,,,,,False,False,Ugi,
Cn1cc(C(=O)N(c2ccc(C(C)(C)C)cc2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)n(C)c1=O,ALP-POS-305f6ec3-56,ALP-POS-305f6ec3-56,,,,,,99.5,,,,,,False,False,Ugi,
Cn1c(C(=O)N(c2ccc(C(C)(C)C)cc2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)c[nH]c1=O,ALP-POS-305f6ec3-57,ALP-POS-305f6ec3-57,,,,,,99.5,,,,,,False,False,Ugi,
CC(C)(C)c1ccc(N(C(=O)c2nc(CN3CCOCC3)cs2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,ALP-POS-305f6ec3-58,ALP-POS-305f6ec3-58,,,,,,99.5,,,,,,False,False,,
CC(C)(C)c1ccc(N(C(=O)c2cc(=O)[nH][nH]2)C(C(=O)NCCc2cccc(F)c2)c2cccnc2)cc1,ALP-POS-305f6ec3-59,ALP-POS-305f6ec3-59,,,,,,39.7009452090415,,,,,,False,False,Ugi,
CC(=O)N1CCN(CC(=O)Nc2cnccc2C2CC2)CC1,EDJ-MED-3c65e9ce-2,EDJ-MED-3c65e9ce-2,,,,,,99.5,,,,,,False,False,3-aminopyridine-like,
CC(=O)N1CCN(CC(=O)Nc2cnccc2-c2ccccc2)CC1,EDJ-MED-3c65e9ce-3,EDJ-MED-3c65e9ce-3,,,,,,99.5,,,,,,False,False,3-aminopyridine-like,
Cc1ccncc1NC(=O)CN1CCC(C)CC1,EDJ-MED-3c65e9ce-4,EDJ-MED-3c65e9ce-4,,,,,,49.1501397208653,,,,,,False,False,3-aminopyridine-like,
O=C(Nc1cncc2ccccc12)[C@@H]1COc2ccc(Cl)cc21,EDJ-MED-12c115cc-1,EDJ-MED-12c115cc-1,,,0.272945122311681,,,0.560423841672982,,,,,,False,False,3-aminopyridine-like,
O=C(Nc1cncc2ccccc12)[C@H]1COc2ccc(Cl)cc21,EDJ-MED-12c115cc-2,EDJ-MED-12c115cc-2,,,,,,53.3987717910498,,,,,,False,False,3-aminopyridine-like,
NS(=O)(=O)c1[nH]ncc1C(=O)NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21,EDJ-MED-4c7486ba-8,EDJ-MED-4c7486ba-8,,,,,,1.99007714482579,,,,,,False,False,3-aminopyridine-like,
O=C(NC[C@@]1(C(=O)Nc2cncc3ccccc23)CCOc2ccc(Cl)cc21)[C@]1(O)CCSC1,EDJ-MED-4c7486ba-9,EDJ-MED-4c7486ba-9,,,,,,1.93745420034216,,,,,,False,False,3-aminopyridine-like,
O=C(NCc1cccs1)[C@@H](c1ccccc1)N1Cc2ccccc2C1=O,LON-WEI-f8a636e2-1,LON-WEI-f8a636e2-1,,,81.9848509853906,,,99.5,,,,,,False,False,Ugi,
O=C1CCCN1Cc1cccc(C(=O)N2CCC(C3CCNC3)CC2)c1,LON-WEI-b2874fec-1,LON-WEI-b2874fec-1,,,99.0,,,99.5,,,,,,False,False,,
Cc1ccc(Nc2ccccc2C(=O)N2CCC(C3CCNC3)CC2)cc1,LON-WEI-b2874fec-2,LON-WEI-b2874fec-2,,,99.0,,,99.5,,,,,,False,False,,
CS(=O)(=O)Nc1ccc(Cl)cc1C(=O)N1CCC(C2CCNC2)CC1,LON-WEI-b2874fec-3,LON-WEI-b2874fec-3,,,99.0,,,99.5,,,,,,False,False,,
O=C1CCc2cc(C(=O)N3CCC(C4CCNC4)CC3)ccc2N1,LON-WEI-b2874fec-4,LON-WEI-b2874fec-4,,,99.0,,,99.5,,,,,,False,False,,
